,0,1,2,3
"(4, [4, 4])",-0.2837793153582294,-0.9727130540490343,0.375246847113624,0.9513282207740017
"(9, [1, 9])",-0.261922983302223,-1.1910534446264938,-1.4686948681418992,-0.9928535230238021
"(10, [6, 8])",0.15622979150253635,-0.6521478892437671,-0.4683996780547317,-2.5133451260010737
"(10, [3, 9])",2.318893314085205,0.18048941537824748,-0.6778959841063754,-1.7494503515478994
"(9, [4, 10])",1.9447722753363803,0.1157915333489613,-0.34124061998558985,-1.1648232679306556
"(6, [1, 3])",-0.8752705611107239,0.2270760033305782,-0.4344956280594432,-0.938532540140615
"(4, [1, 9])",-0.2890549756275862,-1.0843031476357547,-0.5765764526406344,-0.10577814997199486
"(3, [3, 8])",-0.6380858020029715,-0.07017716420336806,-0.22068225269088926,-0.922987688434066
"(4, [5, 9])",-0.6127047976541204,-0.9317650325760877,-0.32041479607462375,-1.8263135745586974
"(7, [3, 9])",1.0172662711498588,-0.5324777596321301,-0.8245064213357067,-1.3239212204291724
"(7, [8, 9])",-0.7466864483365524,1.1433319378718516,-0.7321435682280613,-0.9932430600512181
"(9, [2, 7])",0.037705456485419675,-0.7963383313246952,-0.9101763706645798,-2.2008287230152312
"(6, [3, 3])",-0.03322021515275539,-1.1242808426298359,0.009230183173723427,-0.11235322680833959
"(8, [6, 7])",-0.8263493830899329,-0.9454580353010689,-0.5176638502447584,-0.8573636872027862
"(9, [1, 4])",0.43012976253162505,-0.965913994551306,-0.30657430702417665,-1.5523722334257237
"(2, [1, 8])",-1.3113930467820796,0.014427303850632844,-0.18421338336350146,-1.9978467317098971
"(2, [2, 3])",1.0998326947436128,-1.6051553874629887,-1.0356698765902892,-0.5481551406130762
"(4, [2, 4])",1.408536627057976,0.08794840193827846,-0.7587881964000089,-0.636917655868688
"(5, [2, 2])",0.8115339181609409,-0.2869337041858557,-0.3606274486028096,-0.49091073886935566
"(2, [4, 8])",0.5713014657397008,-0.8096906150390861,-0.742907911500282,-2.5046989830749338
"(5, [9, 10])",1.2093106031670757,-0.9509806736404283,-0.33619846064795955,-1.484570709984001
"(10, [6, 6])",0.10109091924818225,-1.0802266740593276,-1.1842357819398783,-1.2971552891389255
"(8, [3, 5])",1.1791877709984735,0.0131642524192635,-0.8434094873340312,-0.6366413031500671
"(10, [8, 9])",1.7528892675903176,-1.4821935191930493,-0.42415287461507045,-1.608482380270401
"(3, [2, 5])",0.6481750036701016,-0.5417906560599015,-0.6857418884640671,0.7462016432269544
"(4, [2, 3])",0.5631784756551461,1.0514610540793718,-0.674762917174248,-0.4265492985750652
"(9, [9, 10])",-0.11186237771993013,-0.9344171376991437,0.005589340856139852,-1.3322298088750275
"(10, [4, 7])",1.114611700680522,-1.0023827685732303,-1.520283444075673,-0.18609423444324769
"(5, [1, 6])",1.4838226139438615,-1.0416100916249071,-0.17990739580527926,-0.7644073922032638
"(4, [1, 7])",0.24361806440720168,0.5765155051119237,-0.9228762595831845,-0.8202097063251742
"(8, [5, 9])",-0.6410934317019978,0.13929724102335836,-0.7425121333794973,-1.65347174392679
"(6, [4, 9])",0.6242097953715154,-0.7836211420497535,-0.8376707690641493,-1.6188146311544909
"(2, [1, 5])",1.3270564270245082,-0.627148594320752,-0.9113952593762867,-0.4225072268828218
"(2, [3, 8])",1.8801787343764769,-0.020766128433850062,-0.1508307442623883,-1.7147874859552994
"(7, [4, 9])",0.3215547079851584,-1.6935426669707516,-0.9219545090101924,-0.637981709752974
"(8, [3, 6])",-0.8204832726462845,-1.0331368255141533,-0.2596711799565055,-0.8082111933026344
"(5, [8, 9])",1.565525012439339,-0.5564172055774436,-0.9629279840260646,-0.7605340900431878
"(2, [6, 7])",0.430188939113231,-0.7385616877120603,-0.9471285579604609,-1.056548213563871
"(5, [3, 9])",1.1030670848233246,0.1237483525889782,-0.8077049040286222,-0.5864275790253919
"(3, [1, 6])",1.3046393130136664,-1.506021765464471,-1.3113503041961307,-0.2514240772072888
"(3, [3, 6])",0.044706212164935116,-1.467673461978908,-0.3197772989452783,-0.32092845308242446
"(7, [2, 7])",2.0866106811675724,-0.5,-0.27062304275424776,0.8147598327856629
"(1, [1, 5])",2.2281503788662866,-0.8600974154112935,-0.4762412461253792,-0.6630827151731549
"(7, [5, 9])",0.33795700917518445,-0.7694624634674357,-1.0041364998024525,-0.38295421141910024
"(3, [2, 8])",0.18340447986562358,0.25712603032006465,-0.2981631220045252,-1.3066491815276087
"(1, [3, 5])",0.6353556194505563,-0.8611534640966452,-1.2042939247993485,-1.3605632203901477
"(6, [2, 10])",-0.90482854492979,0.07346735634019796,-1.0439045944878476,-1.4601491640864577
"(4, [1, 4])",1.8201645699703533,-0.5558654982375326,-0.8265079839032394,-1.8789186561553357
"(10, [4, 6])",-0.6632287078838985,-1.1509014939405793,-1.6004336728955213,-1.3634912315085357
"(5, [2, 3])",2.607483316959906,-1.0895010399646334,-1.0539631342363904,-1.1263678932114276
"(1, [4, 6])",-0.19423555070202392,-0.07663110898519226,-0.18597047378521658,-1.7613960186447566
"(5, [1, 9])",0.919597483337157,-0.0027510379743973523,-0.4881123352985629,-2.3844329624832086
"(8, [3, 4])",0.7465026255551823,-0.9366093729084402,-0.9838549696720595,-0.994307145959173
"(4, [3, 6])",0.9230810106180547,-0.5685648493828702,-0.576089186588193,-1.2494351479507673
"(5, [3, 7])",-0.7387304662375302,-0.28218845205939197,-0.15814379808056167,-1.1000705683594754
"(3, [9, 9])",-0.5760697299658765,0.257263383477655,-0.7233779205863966,-0.25024999999999986
"(6, [1, 5])",-1.2026666739323928,-0.9931594556757315,-0.8006749377687439,-0.5178377544898626
"(6, [5, 6])",0.5545645817808909,-0.6103036138785823,-0.9547332339383805,-0.7466521633800001
"(5, [2, 4])",-0.867151137659393,-0.6273619024729956,-0.9542575230784485,-1.1191607787514026
"(8, [3, 3])",0.9648651562242005,0.048549650265413635,-0.7692710729392176,-0.8414678894548315
"(7, [7, 10])",2.520636606662805,-0.8774450300911225,-1.0770549252286106,-1.206061737476629
"(10, [1, 1])",1.000994931531523,0.32011334639588995,-0.10504769280899556,-0.09472170050161077
"(4, [2, 9])",-0.3445745590352416,0.11870853841486523,-0.5434854025535162,-1.9044966691745528
"(5, [4, 6])",0.4971353210888134,-1.1647148097303959,-1.1331785055351808,-0.6135748223540226
"(1, [6, 6])",0.2310830294925087,-1.1765108220276654,-0.719636868353724,-0.18906279081054844
"(2, [7, 7])",1.8547977672069822,-0.7183119045914308,-1.0711120508520735,-1.5515424590437639
"(6, [7, 8])",0.6048292297369126,-0.034614409650043115,-0.7329735993060676,-0.6901130447771022
"(4, [8, 9])",0.38977113854397094,-1.2324305190517415,-1.0142024238768816,-1.362587258818678
"(5, [5, 7])",-0.6382828033965235,1.0114879979362228,-1.7417622194548763,-0.9835036631318888
"(8, [5, 6])",0.056656573761942663,-0.6453644098005968,-1.0390869276053172,-1.3824425274620487
"(3, [1, 5])",0.947592929167921,-0.40383898912858973,-0.5502824955897987,-0.9060768479247027
"(1, [4, 8])",0.4076836621377963,-1.9343754552683445,-0.6902885149547668,-1.5335890921452497
"(3, [5, 6])",-0.8140563013131079,1.933488235428553,-0.8967978497147391,-1.4899998656610247
"(4, [3, 4])",0.6516545379890539,0.3415615371875056,-0.6466203772267738,-0.6207544020289187
"(9, [3, 8])",1.3755230309652386,-1.3290236360432524,-0.8089017027851724,-2.058738294187436
"(7, [5, 6])",-0.6736263099221063,0.11037456376665888,-0.9795320962025054,-1.9315274288386994
"(4, [6, 6])",0.8832286610600497,-0.8992666482078755,-0.6616981832806872,-0.9250130813888731
"(3, [3, 5])",0.6448551340071981,-0.840689712903727,-0.5670788413009278,-0.8866192762035073
"(3, [1, 2])",-0.3762551669741986,-0.8201207846873885,-1.0161473150898237,-1.8158665640563292
"(4, [5, 6])",-0.5297263959825351,0.4982252587595558,-0.19890239873812807,-1.643843670567668
"(4, [4, 9])",1.5611258343782803,-0.17086623528508416,-0.702742348710806,0.08572640533597875
"(4, [4, 5])",-0.7404332637788549,-0.5994457565458947,-0.6089088882195686,-1.8622324447348417
"(8, [1, 6])",-1.1370082265868666,1.427374031534546,-0.76384200689647,-2.058875587704766
"(5, [2, 6])",-0.07074335909300655,0.3968838614435014,-0.2618260672984372,-0.5929551387146224
"(4, [7, 7])",0.8163496705240831,-0.9169501418966064,-0.1708472857315851,-0.6525040758490215
"(8, [8, 10])",2.018394178163387,-1.3961315588348593,-0.33868745790347576,-1.980631835646448
"(5, [4, 8])",1.6053830097372075,-0.45018683766758216,-0.5648263494216508,-0.7871643091617263
"(9, [2, 9])",0.7746152137671486,-0.30029576950655684,0.1276416500672779,0.45619311890050285
"(9, [3, 9])",1.1631952967688282,-0.6232083859527358,-0.5663199262037015,-1.3994009410775337
"(6, [3, 9])",-0.21436907131228006,-0.8934263986454507,-0.8790913439939817,-0.9071582172491875
"(4, [6, 9])",0.593653122527793,-0.8478188214593543,-1.0505793130670955,-0.5549554431869099
"(7, [7, 8])",-0.12252397517546171,-0.473748610414701,-0.8866098187215925,-0.7864374766964604
"(7, [2, 6])",-0.6918150714364504,0.40805048831222385,-0.575208687899431,-1.7426742455848545
"(10, [3, 3])",0.21603479524266575,0.9283736124041417,-1.3116904330200732,-1.3171874923585127
"(2, [3, 9])",0.688756213575823,-0.2561892529322565,-0.35493471413969496,-0.7015653364836492
"(9, [7, 9])",-1.0835499748961028,-1.0111338941866217,-0.6791951587097532,-1.71336731449168
"(4, [1, 5])",-1.219269475515391,-0.0711687429850707,-1.603958938146108,-1.1592795968210405
"(1, [3, 6])",-0.20077669263139497,-0.8547211610950948,-1.6368883726618826,-1.5721535971858298
"(7, [3, 4])",-0.1548083088312136,1.1657030744635724,-0.8741064704967825,-1.1529277030125613
"(1, [5, 6])",0.31573555947837517,-0.32161780140194574,-0.9939290792111811,0.06460381831294149
"(6, [9, 9])",-0.5652286616234392,0.2511484123255283,-0.561393564238317,-0.4366019310867235
"(4, [3, 8])",1.36689916238975,-1.1497155210967822,-1.0881203648213573,-1.4212874979564565
"(5, [5, 8])",-0.5083477201331552,0.8442160942069928,-0.1115473117949517,-1.24368126139235
"(8, [7, 7])",0.9437231880240802,-0.08293078447218907,-0.8733664209013243,-1.5060854965659887
"(1, [1, 9])",1.6473669431003495,-1.1524779689999405,-1.4420029433350217,-1.1482333497778499
"(6, [3, 4])",0.7058642832378936,0.9844274914262164,-0.09204540461889299,-0.8869106256174724
"(10, [2, 2])",0.8035894102095303,-0.2979260789105284,-0.3700918006157457,-2.3904937864102775
"(7, [4, 8])",1.9671980665410562,-0.38457845295064874,-0.3859079628645312,-0.2985450632752096
"(4, [2, 6])",0.4550235469428344,-1.076661237173012,-0.21345790325595537,-2.3343171277620023
"(5, [1, 4])",0.6707068244931351,0.5328184267722964,0.01871531498785861,-0.27315918296997954
"(2, [3, 3])",-1.1104303510603155,-1.4246078698636673,-1.2577863291962998,-1.6515266231755827
"(6, [5, 9])",1.634399575868515,-0.23990680759916005,-1.1069803435442644,-0.2936996439469158
"(5, [4, 7])",0.8893282709615342,-0.9239495938929163,-0.2629099022931748,-0.5320082263518193
"(9, [1, 8])",-0.629576436498229,-0.649842139732878,-0.720121235924743,-0.8070889461747399
"(2, [9, 9])",-1.0463095068542474,0.4200942019243966,-1.2093398161632394,-0.6901253955602393
"(5, [5, 6])",-0.4411638922307707,1.3179527883282547,-1.354025564032972,-0.3896003194334814
"(4, [3, 7])",2.1971171894785737,-0.8477379593335054,-0.8653797768163187,-2.038189166835769
"(9, [2, 6])",0.08808122659359285,-1.4191745181120516,0.0016485677737969051,0.5143605944948304
"(6, [3, 8])",1.3222558892777156,0.3870158169343151,0.16257100831498628,0.1056718804643253
"(9, [5, 8])",1.6616472284460118,-0.5821802673228151,-0.2636819458932119,-1.1291363897275914
"(3, [2, 3])",1.5076054110675412,-0.7524631371650392,-0.9483854189022621,-0.6878313109506837
"(6, [4, 6])",0.5134534778942066,-0.5479262857280665,-1.5383034177205213,-1.6435091387864527
"(1, [5, 7])",-0.4489641736697003,-0.219780730285988,-0.4927929561831259,-0.4285888791495898
"(4, [6, 7])",-0.023241508049034576,-0.23167013140732096,-0.9662462496434442,-0.14876272986017813
"(1, [4, 7])",1.8673314432244288,-0.3812153008312019,-0.61417009070518,-1.5524812664704735
"(2, [4, 7])",1.5667394347823826,-0.7007738155452412,-1.3312626153907643,-1.8752378861996215
"(4, [1, 8])",0.8061656138046613,0.03046276041099122,-1.3024856387861288,-0.06762652860229856
"(7, [6, 7])",0.7503802687194899,0.674687151285046,0.0353358919993243,-2.3831364084888813
"(2, [7, 8])",-0.3393193675965991,-0.5196825416593127,0.1361941213751728,-0.5653276403894666
"(7, [6, 8])",0.17124154675731895,-1.1716776900077321,-0.4785270709770412,-1.008204235227581
"(7, [5, 8])",0.7223784802168324,-0.9711711099687814,-0.807031013806122,-2.6038201636656932
"(7, [1, 2])",0.7916972628650794,-0.3160583759973415,-1.02769452000505,-0.6430899591382939
"(2, [1, 6])",1.9110246760154765,-0.1736018867170261,-0.3864205020088221,-0.603678750850757
"(8, [6, 8])",0.5308384205053328,-0.8358608178020045,0.030934775871407028,-1.4948259240479065
"(6, [1, 2])",0.35212486134772397,-0.4718634825592608,-0.5422812001626934,-1.0789690485837078
"(3, [6, 6])",-0.25793246769561295,0.08023325637812204,-0.9174167365628092,-2.5361469328609725
"(9, [8, 8])",1.8583919196266558,-0.8983036167429365,-0.6103093332639804,-0.75025
"(1, [7, 8])",0.5207564248159398,-0.5704275686677753,-0.4429545630302021,-0.4751395813686563
"(7, [3, 7])",1.9138120750388237,-0.6769690271379353,-0.43938730954692284,-1.5984433593214773
"(6, [1, 1])",1.6476631173531142,-0.7491453505826566,-0.8394024078600238,-1.240333527527248
"(9, [4, 5])",1.2540722608431656,-1.412626576527816,-0.4342538092152221,-1.4556511017490497
"(2, [2, 9])",0.8743969224986268,-0.3200856459555913,-0.4766901015030854,-1.5393691372546234
"(9, [6, 9])",1.7838207584018624,-0.7321048614659247,-0.4126737459107358,-0.8361417663836999
"(2, [2, 5])",-1.1041987740726245,-1.0925853917367816,-0.5914716350897213,-1.814104087969238
"(5, [1, 5])",1.0349070710491541,-1.5515082808257528,-0.4123699298388632,-0.8048598721018065
"(2, [6, 9])",-0.7657363500826927,0.4595065453520523,-0.5297737928776659,-0.681993597293441
"(7, [7, 9])",0.49200992152639955,-1.4584897519482318,0.5401000222051953,-2.0104383050060797
"(5, [4, 5])",1.708150747232301,-0.39883996111494696,-0.6956251373907989,-0.9433223738537088
"(2, [6, 10])",1.152963216009077,-0.06701391211572083,-0.2870283355854907,-1.5476729962633227
"(8, [4, 7])",0.011353203830807512,-0.3157905883780477,-1.0042897343922668,-1.0203786693767114
"(8, [5, 7])",1.1140160817546534,-0.27882747299370997,-0.3826345616171545,-0.24169933015285094
"(1, [4, 4])",2.19463024099081,-1.3005802922016612,-0.600419920865527,-0.8831494629042305
"(3, [1, 1])",1.6600295330914467,-0.4939191994345342,-0.045330669759111264,-0.04170634741395163
"(5, [1, 2])",0.7993072804367382,0.7224910754677513,-0.3812407351405688,-1.4028308194244796
"(4, [5, 7])",0.7817167042222413,-0.06925729451508313,-1.463095862161984,-0.6410588730601673
"(2, [6, 8])",1.5077998244615767,-0.015863375200752983,-0.8489376328858095,-1.8958504094452924
"(5, [7, 7])",-0.27551773127222545,0.7727531051369882,-0.6385836603703013,-0.8574011165593852
"(7, [3, 5])",-0.27454213324952026,-0.0617321524710821,-0.3247742729050915,0.13442668210767184
"(1, [2, 7])",-0.28305096026102516,-1.6824823884568405,-0.045704555969289934,-2.108505658584776
"(6, [3, 7])",0.041261421145757954,-0.0607543590432168,0.5071101901248039,-0.2054053529695976
"(5, [7, 8])",0.4840981661169994,-0.03239474178327317,-1.2144643869269363,-0.7805169548401717
"(8, [4, 8])",0.5524771333755032,-0.22114537956676128,-0.9313027555871563,-0.463086068649307
"(8, [2, 8])",-1.1340252201678538,-1.1637636639612772,-0.3234546355270405,-2.045987227858924
"(3, [1, 4])",0.9186377767416737,-1.1575959469827177,-1.1645430766714626,-1.625702637170865
"(4, [4, 6])",-0.9216869788212693,-0.7390048476376717,-1.0681431470025267,-0.9472833000394525
"(2, [2, 4])",0.9570110612599971,0.5698525270996686,-0.7348565339029922,-0.40724693072297113
"(7, [5, 5])",1.303767766522368,0.05425135219589805,-0.5748580560832602,-0.1586843565174974
"(4, [4, 8])",1.1135694396444258,-0.1804555252478099,-0.2588297951176618,-0.10379563988843032
"(5, [1, 7])",0.5619194770471363,-1.0265206489801229,-1.0143115817409099,-1.0860851997502974
"(6, [5, 8])",1.868223270472321,-0.46890865166684337,-0.6111402977424942,-1.7500011290332185
"(3, [7, 9])",0.22718718743003197,-1.1296512792887685,-0.7752531461186052,-1.68856076099682
"(3, [3, 7])",0.9427453187228199,-0.37011277899503603,-0.6939804160952072,-0.9742687529027221
"(4, [7, 9])",0.6972254542458565,-0.8566765318418935,-0.6639198782118508,-1.0
"(5, [6, 9])",-0.2940970895461449,0.06876301231324672,-1.3195582832653256,-0.8661327644578622
"(8, [5, 5])",1.4176004306436993,-0.5675469523705541,-1.102676697061308,-1.8808385111377062
"(2, [3, 7])",0.6830953661117365,0.2217187495332934,-0.5334733693136886,-2.1240467096086477
"(9, [4, 9])",-0.08887002874496569,-0.20440364012621082,-1.152523372833679,-0.3771560556653861
"(6, [4, 5])",0.2551282247827596,-0.8575645555185213,-1.0414847631847153,-0.7976819948288054
"(2, [2, 7])",-0.26683336886573183,-1.0556300412757074,-0.28710543856113185,-0.4613727362558695
"(9, [1, 6])",0.9660686960218928,-1.365192630614898,-0.43534858055259085,-0.8614007725423962
"(4, [3, 3])",-1.2571636410779765,-0.93330287618907,-0.8216781373482634,-1.645212686660786
"(2, [7, 9])",1.1966349622700034,-0.4603865025488972,-0.3325205598616887,-0.6662083560204272
"(8, [1, 7])",0.3202581348611711,-1.1531573651213347,-1.309087288533349,-1.123994775384073
"(6, [7, 9])",0.8134556381001333,-0.7792549193595603,-0.6825565326122864,-2.011710750360628
"(1, [3, 7])",1.53110804455644,-0.9213965077561903,-1.112464867494148,-0.7939173911843994
"(1, [5, 9])",0.06396628457846854,-0.4821000252164635,-1.2094109516893061,-1.8412839397676553
"(8, [2, 3])",0.8537811811805845,-1.4129056655334853,-0.638645178041408,-0.7155239839369942
"(4, [2, 2])",1.4257571835549245,-0.7813493297310221,-0.48416631963457146,-2.15811513578421
"(3, [5, 7])",1.444720922237673,-0.4711906942623285,0.20019849652985544,-0.9226333376872844
"(5, [3, 5])",2.4480124258509175,0.38189677801004185,0.07926219538442267,-0.13312909446707327
"(2, [6, 6])",0.32413675328089187,-0.9363663131678678,-0.9130980687155762,-1.0104268111573167
"(8, [1, 4])",-0.42653502442046676,-0.17981290617975682,-0.04688751701564181,-1.3937283079688532
"(6, [4, 4])",2.205738616481796,-0.8975678942113685,-0.6155889404921762,-1.0
"(2, [2, 8])",1.4206081078923396,-0.6388441600007841,-1.1480103855624155,-0.4180518599609091
"(3, [5, 5])",-0.08504107709619202,1.4328743281449166,-1.377487268097048,-0.1288000063474899
"(2, [1, 2])",0.9618401133724568,0.8478447698671536,-0.7252561071626572,-0.6692714758340916
"(3, [4, 9])",0.15672442160815614,-0.9936452412957479,-0.8680586340739977,-0.935756154104844
"(2, [5, 5])",0.7077463873888776,-0.08328565257780629,-0.6027908983934184,-0.7216705604732231
"(7, [4, 7])",-0.3516173745000611,-1.1491300376609002,-0.7550325163500583,-1.0710633251700472
"(8, [2, 2])",1.4694397925897076,0.06315885243288122,-0.36783979365081554,-0.023105253834747597
"(7, [2, 8])",-0.0157620515794763,-0.6109816155311664,-1.4820266896905518,-1.0268139600559856
"(5, [2, 9])",-1.2358116243933919,-0.20418216207960543,-1.1733256971980839,-0.797021797843415
"(3, [1, 3])",1.972678150595957,-0.6488462710431573,-0.582232894687228,-1.4994304235470075
"(3, [8, 8])",1.8360994377877364,0.5486138037732944,-0.8541467739997762,-0.8707122670188967
"(1, [6, 8])",-0.41569753738307885,0.19408668843838905,-0.32916997542351556,-1.7654347274896534
"(3, [2, 2])",-0.40191070078191893,-0.0838382270238495,-0.6783681851236417,-1.021823379916483
"(4, [1, 1])",1.0992957344336802,-1.0645429718075305,-0.5885321242544366,-0.5966425124236697
"(6, [2, 6])",0.5127365324601156,-0.5313255328873572,-0.9451105285018937,0.4567597285044215
"(1, [8, 8])",-0.4312484395890981,-0.08079717804691045,-0.04497722473258886,-0.5474125062173465
"(7, [9, 9])",-0.3843212646329439,-0.1159172147251431,-1.7510016730317652,-1.9750624842959752
"(9, [6, 6])",1.2164902869357195,-0.3411295438808394,-0.1843563654849018,-0.5667583301478061
"(8, [6, 6])",-0.15757189781779424,-0.27334877068739577,-0.5,0.12147687356943915
"(4, [2, 7])",1.8512939076823507,-0.670218987786212,-1.2176125142536505,-1.737330997995664
"(7, [5, 7])",-0.16606510760744808,0.11166581153135963,-0.7658746563749531,-0.7963368872505743
"(9, [3, 3])",1.7730642249128392,-0.7282398009706806,-0.9294962394549762,-0.7254158446935791
"(8, [8, 8])",-0.898655778664951,-1.1096619584070606,-0.8475272564494625,-0.9176198730859918
"(3, [6, 9])",1.0698346431238663,-0.25294954064464803,-0.6953623285661445,-0.8970786996061304
"(6, [8, 8])",1.336831239315724,-1.2676085232323282,-0.6704975323513176,-1.7084783888664021
"(4, [9, 9])",-0.6639479736328906,0.3415373367326394,-0.573332672912481,-0.4127869112889814
"(1, [2, 8])",-0.4499231324441729,-0.44850917882784475,-0.39198620430864467,-0.8795077937302795
"(6, [3, 5])",-0.9498845599850737,0.7840079674803477,-1.0238838242838217,-0.8447337578366765
"(8, [5, 8])",-0.048968361100797386,-0.005895020613408852,-0.9300876665534676,-1.5555799876872447
"(9, [2, 2])",-0.6408695185765526,1.9564783270316048,-0.18241825477662588,0.49505806532469365
"(1, [3, 3])",-0.07567657707122954,-0.7648961264476727,0.017690814674069966,-0.22237344111861734
"(1, [2, 3])",0.3293264558234147,-0.217486319223278,0.0,-1.6959213446650137
"(1, [2, 9])",1.3368330763415712,0.11126470206181055,-1.5597202874168885,-1.1874606107723102
"(9, [3, 5])",1.0026066742866373,-0.48744823494736383,-0.45867000520369033,-1.5342269466800216
"(6, [2, 5])",1.2963546653497815,-1.1371669095371084,-0.7385998195429406,-1.3895842773877336
"(3, [4, 4])",0.42208201298802983,-0.4654646525903748,-0.5246525290716072,-0.2237651707819155
"(7, [6, 6])",1.1650407595812045,-0.4694761432068414,-0.5532632394280355,-1.2241515080009755
"(1, [2, 6])",0.25502093287762284,-0.5147030407315976,-0.3834863455356724,-1.3282373034989026
"(2, [3, 5])",0.04799660765867608,-0.568918289973362,-0.9792596412890893,-1.1045891833800998
"(6, [2, 2])",0.04640928260210253,0.21731733890239818,-0.6996963547081104,-0.9786098468265936
"(7, [8, 8])",-0.014979767790793352,-0.33191402475411136,-0.9226803802391548,-1.1796128397775427
"(9, [3, 7])",1.2058974690378317,-1.0078257478309904,-1.17090582815836,-0.8454292965576473
"(9, [4, 4])",2.5669296077392514,-0.07090335801941094,-0.135480416535825,-1.951591905375332
"(8, [2, 9])",-1.3556484086670788,-0.371718464036233,0.08683000261432802,-1.1656342482972861
"(8, [4, 4])",0.6064113612943327,-0.7010953926891432,-1.1438310110079701,-1.149154143172608
"(1, [1, 2])",-0.028503795671487142,-1.2486820132513514,-1.1524132822948103,-1.6170380691973953
"(2, [2, 2])",1.439971091744268,0.0,-0.4531842281308064,0.0
"(6, [6, 8])",1.6844219210143687,-0.7286667083123153,-0.6803065934781856,-1.010039241000349
"(9, [9, 9])",0.4238013207960346,0.05845533005139181,-0.30921414460245733,-0.9426412481439397
"(5, [1, 8])",-1.128764910989379,0.09078715335715715,-1.363629722770391,-1.5528457747198559
"(3, [6, 8])",-0.2775854838965732,-0.2760100044883797,-0.5936647604632576,-0.4928658190029088
"(3, [3, 3])",0.856621204256802,-0.6258974026380648,-1.053026110734144,-1.0828505131946242
"(1, [1, 1])",0.0,0.46957864799854954,0.3535394319637408,-0.5372165239238769
"(9, [5, 6])",0.6086200229552822,-0.9658326470643968,-1.0316155069196147,-1.0437528818046893
"(5, [5, 5])",1.7341833180183888,0.0,-1.0064639461909666,-1.290036501334907
"(8, [1, 8])",1.211871333402266,-0.4765991347066617,-0.37080196788319636,-1.4898335933144626
"(7, [3, 3])",-0.5,-0.9468418203241841,-0.6585206617489618,-0.9163000608300755
"(1, [1, 4])",-0.32981536127178734,-0.6694874935589414,-0.8727589952545358,-0.6646578498370979
"(4, [8, 8])",1.8704957979926176,-0.36454044890724036,-0.8701071336178319,-1.077974309330457
"(7, [1, 8])",0.7213243800915493,-0.5771269839247294,-1.0911956317564515,1.4029545259600322
"(7, [3, 8])",1.6213961531339356,-0.6625879893459055,-1.5039204591857616,-1.0773759700241476
"(8, [9, 9])",1.6064704542908754,-0.7715454790720572,-0.09357290230318055,0.0
"(8, [1, 1])",-0.4429705956354988,0.3534008140271232,-0.12953856124887875,-0.0481111010936639
"(6, [6, 6])",0.5767471604839961,-0.383242070698288,-0.6756011672648403,-0.5406832693572623
"(6, [5, 5])",-0.7380143639876475,0.034591271863892326,-0.7777842273766389,-0.09112009440350999
"(5, [9, 9])",1.486732513194446,-0.10581931929267402,-0.7032041473329959,-0.44144676012862516
"(1, [9, 9])",-0.5249256770110029,0.9755575196915556,-0.7191838618989679,-1.0217821439621089
"(1, [5, 5])",-0.8833196570402546,-0.5001387891215096,0.8130941661692468,-1.5277991343265915
"(7, [7, 7])",1.4765629418305937,0.9464715683974567,-0.26254751058030834,-0.3116727892241695
"(5, [4, 4])",-0.47010209614811904,0.7386217238398926,-0.5230034981571234,-1.095993262068135
"(7, [4, 4])",0.8984786867234438,0.0645828497304256,-0.722997137344483,-0.527991800838973
"(7, [1, 1])",0.2826708478569915,0.820754882296823,0.0,-0.6662771478326722
"(6, [7, 7])",1.0534539610789415,-0.3102620049068569,-0.5414705121267431,-1.1814405840943425
"(1, [6, 7])",0.9033167714458356,-0.22401958329962404,-0.6181670128447683,-1.081413117196062
"(9, [7, 7])",0.3925523336456127,1.5182896910087464,0.0,-1.2072817620436034
